crs,range_min_x,range_min_y,range_max_x,range_max_y,width,height,undefined_values,file_name,errors
EPSG:25832,565000,5966000,565999,5966999,1000,1000,0,dgm1_32_565_5966_1_sh.cvf,0x0
EPSG:25832,566000,5966000,566999,5966999,1000,1000,0,dgm1_32_566_5966_1_sh.cvf,0x0
EPSG:25832,567000,5966000,567999,5966999,1000,1000,0,dgm1_32_567_5966_1_sh.cvf,0x0
EPSG:25832,568000,5966000,568999,5966999,1000,1000,0,dgm1_32_568_5966_1_sh.cvf,0x0
EPSG:25832,569000,5966000,569999,5966999,1000,1000,0,dgm1_32_569_5966_1_sh.cvf,0x0
EPSG:25832,570000,5966000,570999,5966999,1000,1000,0,dgm1_32_570_5966_1_sh.cvf,0x0
EPSG:25832,571000,5966000,571999,5966999,1000,1000,0,dgm1_32_571_5966_1_sh.cvf,0x0
EPSG:25832,572000,5966000,572999,5966999,1000,1000,0,dgm1_32_572_5966_1_sh.cvf,0x0
EPSG:25832,573000,5966000,573999,5966999,1000,1000,0,dgm1_32_573_5966_1_sh.cvf,0x0
EPSG:25832,574000,5966000,574999,5966999,1000,1000,0,dgm1_32_574_5966_1_sh.cvf,0x0
EPSG:25832,575000,5966000,575999,5966999,1000,1000,0,dgm1_32_575_5966_1_sh.cvf,0x0
EPSG:25832,576000,5966000,576999,5966999,1000,1000,0,dgm1_32_576_5966_1_sh.cvf,0x0
EPSG:25832,577000,5966000,577999,5966999,1000,1000,0,dgm1_32_577_5966_1_sh.cvf,0x0
EPSG:25832,578000,5966000,578999,5966999,1000,1000,0,dgm1_32_578_5966_1_sh.cvf,0x0
EPSG:25832,579000,5966000,579999,5966999,1000,1000,0,dgm1_32_579_5966_1_sh.cvf,0x0
EPSG:25832,580000,5966000,580999,5966999,1000,1000,0,dgm1_32_580_5966_1_sh.cvf,0x0
EPSG:25832,581000,5966000,581999,5966999,1000,1000,0,dgm1_32_581_5966_1_sh.cvf,0x0
EPSG:25832,582000,5966000,582999,5966999,1000,1000,0,dgm1_32_582_5966_1_sh.cvf,0x0
EPSG:25832,583000,5966000,583999,5966999,1000,1000,0,dgm1_32_583_5966_1_sh.cvf,0x0
EPSG:25832,584000,5966000,584999,5966999,1000,1000,0,dgm1_32_584_5966_1_sh.cvf,0x0
EPSG:25832,585000,5966000,585999,5966999,1000,1000,0,dgm1_32_585_5966_1_sh.cvf,0x0
EPSG:25832,586000,5966000,586999,5966999,1000,1000,0,dgm1_32_586_5966_1_sh.cvf,0x0
EPSG:25832,587000,5966000,587999,5966999,1000,1000,0,dgm1_32_587_5966_1_sh.cvf,0x0
EPSG:25832,588000,5966000,588999,5966999,1000,1000,0,dgm1_32_588_5966_1_sh.cvf,0x0
EPSG:25832,589000,5966000,589999,5966999,1000,1000,0,dgm1_32_589_5966_1_sh.cvf,0x0
EPSG:25832,590000,5966000,590999,5966999,1000,1000,0,dgm1_32_590_5966_1_sh.cvf,0x0
EPSG:25832,591000,5966000,591999,5966999,1000,1000,0,dgm1_32_591_5966_1_sh.cvf,0x0
EPSG:25832,592000,5966000,592999,5966999,1000,1000,0,dgm1_32_592_5966_1_sh.cvf,0x0
EPSG:25832,593000,5966000,593999,5966999,1000,1000,0,dgm1_32_593_5966_1_sh.cvf,0x0
EPSG:25832,594000,5966000,594999,5966999,1000,1000,0,dgm1_32_594_5966_1_sh.cvf,0x0
EPSG:25832,595000,5966000,595999,5966999,1000,1000,0,dgm1_32_595_5966_1_sh.cvf,0x0
EPSG:25832,596000,5966000,596999,5966999,1000,1000,0,dgm1_32_596_5966_1_sh.cvf,0x0
EPSG:25832,597000,5966000,597999,5966999,1000,1000,0,dgm1_32_597_5966_1_sh.cvf,0x0
EPSG:25832,598000,5966000,598999,5966999,1000,1000,0,dgm1_32_598_5966_1_sh.cvf,0x0
EPSG:25832,599000,5966000,599999,5966999,1000,1000,0,dgm1_32_599_5966_1_sh.cvf,0x0
EPSG:25832,600000,5966000,600999,5966999,1000,1000,0,dgm1_32_600_5966_1_sh.cvf,0x0
EPSG:25832,601000,5966000,601999,5966999,1000,1000,0,dgm1_32_601_5966_1_sh.cvf,0x0
EPSG:25832,602000,5966000,602999,5966999,1000,1000,0,dgm1_32_602_5966_1_sh.cvf,0x0
EPSG:25832,603000,5966000,603999,5966999,1000,1000,0,dgm1_32_603_5966_1_sh.cvf,0x0
EPSG:25832,604000,5966000,604999,5966999,1000,1000,0,dgm1_32_604_5966_1_sh.cvf,0x0
EPSG:25832,605000,5966000,605999,5966999,1000,1000,0,dgm1_32_605_5966_1_sh.cvf,0x0
EPSG:25832,606000,5966000,606999,5966999,1000,1000,0,dgm1_32_606_5966_1_sh.cvf,0x0
EPSG:25832,607000,5966000,607999,5966999,1000,1000,0,dgm1_32_607_5966_1_sh.cvf,0x0
EPSG:25832,608000,5966000,608999,5966999,1000,1000,0,dgm1_32_608_5966_1_sh.cvf,0x0
EPSG:25832,609000,5966000,609999,5966999,1000,1000,0,dgm1_32_609_5966_1_sh.cvf,0x0
EPSG:25832,610000,5966000,610999,5966999,1000,1000,0,dgm1_32_610_5966_1_sh.cvf,0x0
EPSG:25832,611000,5966000,611999,5966999,1000,1000,0,dgm1_32_611_5966_1_sh.cvf,0x0
EPSG:25832,612000,5966000,612999,5966999,1000,1000,0,dgm1_32_612_5966_1_sh.cvf,0x0
EPSG:25832,613000,5966000,613999,5966999,1000,1000,0,dgm1_32_613_5966_1_sh.cvf,0x0
EPSG:25832,614000,5966000,614999,5966999,1000,1000,0,dgm1_32_614_5966_1_sh.cvf,0x0
EPSG:25832,615000,5966000,615999,5966999,1000,1000,0,dgm1_32_615_5966_1_sh.cvf,0x0
EPSG:25832,616000,5966000,616999,5966999,1000,1000,0,dgm1_32_616_5966_1_sh.cvf,0x0
EPSG:25832,617000,5966000,617600,5966999,601,1000,0,dgm1_32_617_5966_1_sh.cvf,0x0
EPSG:25832,519000,5967000,519999,5967999,1000,1000,0,dgm1_32_519_5967_1_sh.cvf,0x0
EPSG:25832,520000,5967000,520999,5967999,1000,1000,0,dgm1_32_520_5967_1_sh.cvf,0x0
EPSG:25832,521000,5967000,521999,5967999,1000,1000,0,dgm1_32_521_5967_1_sh.cvf,0x0
EPSG:25832,522000,5967000,522999,5967999,1000,1000,0,dgm1_32_522_5967_1_sh.cvf,0x0
EPSG:25832,523000,5967000,523999,5967999,1000,1000,0,dgm1_32_523_5967_1_sh.cvf,0x0
EPSG:25832,524000,5967000,524999,5967999,1000,1000,0,dgm1_32_524_5967_1_sh.cvf,0x0
EPSG:25832,525000,5967000,525999,5967999,1000,1000,0,dgm1_32_525_5967_1_sh.cvf,0x0
EPSG:25832,526000,5967000,526999,5967999,1000,1000,0,dgm1_32_526_5967_1_sh.cvf,0x0
EPSG:25832,527000,5967000,527999,5967999,1000,1000,0,dgm1_32_527_5967_1_sh.cvf,0x0
EPSG:25832,528000,5967000,528999,5967999,1000,1000,0,dgm1_32_528_5967_1_sh.cvf,0x0
EPSG:25832,529000,5967000,529999,5967999,1000,1000,0,dgm1_32_529_5967_1_sh.cvf,0x0
EPSG:25832,530000,5967000,530999,5967999,1000,1000,0,dgm1_32_530_5967_1_sh.cvf,0x0
EPSG:25832,531000,5967000,531999,5967999,1000,1000,0,dgm1_32_531_5967_1_sh.cvf,0x0
EPSG:25832,532000,5967000,532999,5967999,1000,1000,0,dgm1_32_532_5967_1_sh.cvf,0x0
EPSG:25832,533000,5967000,533999,5967999,1000,1000,0,dgm1_32_533_5967_1_sh.cvf,0x0
EPSG:25832,534000,5967000,534999,5967999,1000,1000,0,dgm1_32_534_5967_1_sh.cvf,0x0
EPSG:25832,535000,5967000,535999,5967999,1000,1000,0,dgm1_32_535_5967_1_sh.cvf,0x0
EPSG:25832,536000,5967000,536999,5967999,1000,1000,0,dgm1_32_536_5967_1_sh.cvf,0x0
EPSG:25832,537000,5967000,537999,5967999,1000,1000,0,dgm1_32_537_5967_1_sh.cvf,0x0
EPSG:25832,538000,5967000,538999,5967999,1000,1000,0,dgm1_32_538_5967_1_sh.cvf,0x0
EPSG:25832,539000,5967000,539999,5967999,1000,1000,0,dgm1_32_539_5967_1_sh.cvf,0x0
EPSG:25832,540000,5967000,540999,5967999,1000,1000,0,dgm1_32_540_5967_1_sh.cvf,0x0
EPSG:25832,541000,5967000,541999,5967999,1000,1000,0,dgm1_32_541_5967_1_sh.cvf,0x0
EPSG:25832,542000,5967000,542999,5967999,1000,1000,0,dgm1_32_542_5967_1_sh.cvf,0x0
EPSG:25832,543000,5967000,543999,5967999,1000,1000,0,dgm1_32_543_5967_1_sh.cvf,0x0
EPSG:25832,544000,5967000,544999,5967999,1000,1000,0,dgm1_32_544_5967_1_sh.cvf,0x0
EPSG:25832,545000,5967000,545999,5967999,1000,1000,0,dgm1_32_545_5967_1_sh.cvf,0x0
EPSG:25832,546000,5967000,546999,5967999,1000,1000,0,dgm1_32_546_5967_1_sh.cvf,0x0
EPSG:25832,547000,5967000,547999,5967999,1000,1000,0,dgm1_32_547_5967_1_sh.cvf,0x0
EPSG:25832,548000,5967000,548999,5967999,1000,1000,0,dgm1_32_548_5967_1_sh.cvf,0x0
EPSG:25832,549000,5967000,549999,5967999,1000,1000,0,dgm1_32_549_5967_1_sh.cvf,0x0
EPSG:25832,550000,5967000,550999,5967999,1000,1000,0,dgm1_32_550_5967_1_sh.cvf,0x0
EPSG:25832,551000,5967000,551999,5967999,1000,1000,0,dgm1_32_551_5967_1_sh.cvf,0x0
EPSG:25832,552000,5967000,552999,5967999,1000,1000,0,dgm1_32_552_5967_1_sh.cvf,0x0
EPSG:25832,553000,5967000,553999,5967999,1000,1000,0,dgm1_32_553_5967_1_sh.cvf,0x0
EPSG:25832,554000,5967000,554999,5967999,1000,1000,0,dgm1_32_554_5967_1_sh.cvf,0x0
EPSG:25832,555000,5967000,555999,5967999,1000,1000,0,dgm1_32_555_5967_1_sh.cvf,0x0
EPSG:25832,556000,5967000,556999,5967999,1000,1000,0,dgm1_32_556_5967_1_sh.cvf,0x0
EPSG:25832,557000,5967000,557999,5967999,1000,1000,0,dgm1_32_557_5967_1_sh.cvf,0x0
EPSG:25832,558000,5967000,558999,5967999,1000,1000,0,dgm1_32_558_5967_1_sh.cvf,0x0
EPSG:25832,559000,5967000,559999,5967999,1000,1000,0,dgm1_32_559_5967_1_sh.cvf,0x0
EPSG:25832,560000,5967000,560999,5967999,1000,1000,0,dgm1_32_560_5967_1_sh.cvf,0x0
EPSG:25832,561000,5967000,561999,5967999,1000,1000,0,dgm1_32_561_5967_1_sh.cvf,0x0
EPSG:25832,562000,5967000,562999,5967999,1000,1000,0,dgm1_32_562_5967_1_sh.cvf,0x0
EPSG:25832,563000,5967000,563999,5967999,1000,1000,0,dgm1_32_563_5967_1_sh.cvf,0x0
EPSG:25832,564000,5967000,564999,5967999,1000,1000,0,dgm1_32_564_5967_1_sh.cvf,0x0
EPSG:25832,565000,5967000,565999,5967999,1000,1000,0,dgm1_32_565_5967_1_sh.cvf,0x0
EPSG:25832,566000,5967000,566999,5967999,1000,1000,0,dgm1_32_566_5967_1_sh.cvf,0x0
EPSG:25832,567000,5967000,567999,5967999,1000,1000,0,dgm1_32_567_5967_1_sh.cvf,0x0
EPSG:25832,568000,5967000,568999,5967999,1000,1000,0,dgm1_32_568_5967_1_sh.cvf,0x0
EPSG:25832,569000,5967000,569999,5967999,1000,1000,0,dgm1_32_569_5967_1_sh.cvf,0x0
EPSG:25832,570000,5967000,570999,5967999,1000,1000,0,dgm1_32_570_5967_1_sh.cvf,0x0
EPSG:25832,571000,5967000,571999,5967999,1000,1000,0,dgm1_32_571_5967_1_sh.cvf,0x0
EPSG:25832,572000,5967000,572999,5967999,1000,1000,0,dgm1_32_572_5967_1_sh.cvf,0x0
EPSG:25832,573000,5967000,573999,5967999,1000,1000,0,dgm1_32_573_5967_1_sh.cvf,0x0
EPSG:25832,574000,5967000,574999,5967999,1000,1000,0,dgm1_32_574_5967_1_sh.cvf,0x0
EPSG:25832,575000,5967000,575999,5967999,1000,1000,0,dgm1_32_575_5967_1_sh.cvf,0x0
EPSG:25832,576000,5967000,576999,5967999,1000,1000,0,dgm1_32_576_5967_1_sh.cvf,0x0
EPSG:25832,577000,5967000,577999,5967999,1000,1000,0,dgm1_32_577_5967_1_sh.cvf,0x0
EPSG:25832,578000,5967000,578999,5967999,1000,1000,0,dgm1_32_578_5967_1_sh.cvf,0x0
EPSG:25832,579000,5967000,579999,5967999,1000,1000,0,dgm1_32_579_5967_1_sh.cvf,0x0
EPSG:25832,580000,5967000,580999,5967999,1000,1000,0,dgm1_32_580_5967_1_sh.cvf,0x0
EPSG:25832,581000,5967000,581999,5967999,1000,1000,0,dgm1_32_581_5967_1_sh.cvf,0x0
EPSG:25832,582000,5967000,582999,5967999,1000,1000,0,dgm1_32_582_5967_1_sh.cvf,0x0
EPSG:25832,583000,5967000,583999,5967999,1000,1000,0,dgm1_32_583_5967_1_sh.cvf,0x0
EPSG:25832,584000,5967000,584999,5967999,1000,1000,0,dgm1_32_584_5967_1_sh.cvf,0x0
EPSG:25832,585000,5967000,585999,5967999,1000,1000,0,dgm1_32_585_5967_1_sh.cvf,0x0
EPSG:25832,586000,5967000,586999,5967999,1000,1000,0,dgm1_32_586_5967_1_sh.cvf,0x0
EPSG:25832,587000,5967000,587999,5967999,1000,1000,0,dgm1_32_587_5967_1_sh.cvf,0x0
EPSG:25832,588000,5967000,588999,5967999,1000,1000,0,dgm1_32_588_5967_1_sh.cvf,0x0
EPSG:25832,589000,5967000,589999,5967999,1000,1000,0,dgm1_32_589_5967_1_sh.cvf,0x0
EPSG:25832,590000,5967000,590999,5967999,1000,1000,0,dgm1_32_590_5967_1_sh.cvf,0x0
EPSG:25832,591000,5967000,591999,5967999,1000,1000,0,dgm1_32_591_5967_1_sh.cvf,0x0
EPSG:25832,592000,5967000,592999,5967999,1000,1000,0,dgm1_32_592_5967_1_sh.cvf,0x0
EPSG:25832,593000,5967000,593999,5967999,1000,1000,0,dgm1_32_593_5967_1_sh.cvf,0x0
EPSG:25832,594000,5967000,594999,5967999,1000,1000,0,dgm1_32_594_5967_1_sh.cvf,0x0
EPSG:25832,595000,5967000,595999,5967999,1000,1000,0,dgm1_32_595_5967_1_sh.cvf,0x0
EPSG:25832,596000,5967000,596999,5967999,1000,1000,0,dgm1_32_596_5967_1_sh.cvf,0x0
EPSG:25832,597000,5967000,597999,5967999,1000,1000,0,dgm1_32_597_5967_1_sh.cvf,0x0
EPSG:25832,598000,5967000,598999,5967999,1000,1000,0,dgm1_32_598_5967_1_sh.cvf,0x0
EPSG:25832,599000,5967000,599999,5967999,1000,1000,0,dgm1_32_599_5967_1_sh.cvf,0x0
EPSG:25832,600000,5967000,600999,5967999,1000,1000,0,dgm1_32_600_5967_1_sh.cvf,0x0
EPSG:25832,601000,5967000,601999,5967999,1000,1000,0,dgm1_32_601_5967_1_sh.cvf,0x0
EPSG:25832,602000,5967000,602999,5967999,1000,1000,0,dgm1_32_602_5967_1_sh.cvf,0x0
EPSG:25832,603000,5967000,603999,5967999,1000,1000,0,dgm1_32_603_5967_1_sh.cvf,0x0
EPSG:25832,604000,5967000,604999,5967999,1000,1000,0,dgm1_32_604_5967_1_sh.cvf,0x0
EPSG:25832,605000,5967000,605999,5967999,1000,1000,0,dgm1_32_605_5967_1_sh.cvf,0x0
EPSG:25832,606000,5967000,606999,5967999,1000,1000,0,dgm1_32_606_5967_1_sh.cvf,0x0
EPSG:25832,607000,5967000,607999,5967999,1000,1000,0,dgm1_32_607_5967_1_sh.cvf,0x0
EPSG:25832,608000,5967000,608999,5967999,1000,1000,0,dgm1_32_608_5967_1_sh.cvf,0x0
EPSG:25832,609000,5967000,609999,5967999,1000,1000,0,dgm1_32_609_5967_1_sh.cvf,0x0
EPSG:25832,610000,5967000,610999,5967999,1000,1000,600,dgm1_32_610_5967_1_sh.cvf,0x0
EPSG:25832,611000,5967000,611999,5967999,1000,1000,0,dgm1_32_611_5967_1_sh.cvf,0x0
EPSG:25832,612000,5967000,612999,5967999,1000,1000,0,dgm1_32_612_5967_1_sh.cvf,0x0
EPSG:25832,613000,5967000,613999,5967999,1000,1000,0,dgm1_32_613_5967_1_sh.cvf,0x0
EPSG:25832,614000,5967000,614999,5967999,1000,1000,0,dgm1_32_614_5967_1_sh.cvf,0x0
EPSG:25832,615000,5967000,615999,5967999,1000,1000,0,dgm1_32_615_5967_1_sh.cvf,0x0
EPSG:25832,616000,5967000,616999,5967999,1000,1000,0,dgm1_32_616_5967_1_sh.cvf,0x0
EPSG:25832,617000,5967000,617600,5967999,601,1000,9,dgm1_32_617_5967_1_sh.cvf,0x0
EPSG:25832,513000,5968000,513999,5968999,1000,1000,0,dgm1_32_513_5968_1_sh.cvf,0x0
EPSG:25832,514000,5968000,514999,5968999,1000,1000,0,dgm1_32_514_5968_1_sh.cvf,0x0
EPSG:25832,515000,5968000,515999,5968999,1000,1000,0,dgm1_32_515_5968_1_sh.cvf,0x0
EPSG:25832,516000,5968000,516999,5968999,1000,1000,0,dgm1_32_516_5968_1_sh.cvf,0x0
EPSG:25832,517000,5968000,517999,5968999,1000,1000,0,dgm1_32_517_5968_1_sh.cvf,0x0
EPSG:25832,518000,5968000,518999,5968999,1000,1000,0,dgm1_32_518_5968_1_sh.cvf,0x0
EPSG:25832,519000,5968000,519999,5968999,1000,1000,0,dgm1_32_519_5968_1_sh.cvf,0x0
EPSG:25832,520000,5968000,520999,5968999,1000,1000,0,dgm1_32_520_5968_1_sh.cvf,0x0
EPSG:25832,521000,5968000,521999,5968999,1000,1000,0,dgm1_32_521_5968_1_sh.cvf,0x0
EPSG:25832,522000,5968000,522999,5968999,1000,1000,0,dgm1_32_522_5968_1_sh.cvf,0x0
EPSG:25832,523000,5968000,523999,5968999,1000,1000,0,dgm1_32_523_5968_1_sh.cvf,0x0
EPSG:25832,524000,5968000,524999,5968999,1000,1000,0,dgm1_32_524_5968_1_sh.cvf,0x0
EPSG:25832,525000,5968000,525999,5968999,1000,1000,0,dgm1_32_525_5968_1_sh.cvf,0x0
EPSG:25832,526000,5968000,526999,5968999,1000,1000,0,dgm1_32_526_5968_1_sh.cvf,0x0
EPSG:25832,527000,5968000,527999,5968999,1000,1000,0,dgm1_32_527_5968_1_sh.cvf,0x0
EPSG:25832,528000,5968000,528999,5968999,1000,1000,0,dgm1_32_528_5968_1_sh.cvf,0x0
EPSG:25832,529000,5968000,529999,5968999,1000,1000,0,dgm1_32_529_5968_1_sh.cvf,0x0
EPSG:25832,530000,5968000,530999,5968999,1000,1000,0,dgm1_32_530_5968_1_sh.cvf,0x0
EPSG:25832,531000,5968000,531999,5968999,1000,1000,0,dgm1_32_531_5968_1_sh.cvf,0x0
EPSG:25832,532000,5968000,532999,5968999,1000,1000,0,dgm1_32_532_5968_1_sh.cvf,0x0
EPSG:25832,533000,5968000,533999,5968999,1000,1000,0,dgm1_32_533_5968_1_sh.cvf,0x0
EPSG:25832,534000,5968000,534999,5968999,1000,1000,0,dgm1_32_534_5968_1_sh.cvf,0x0
EPSG:25832,535000,5968000,535999,5968999,1000,1000,0,dgm1_32_535_5968_1_sh.cvf,0x0
EPSG:25832,536000,5968000,536999,5968999,1000,1000,0,dgm1_32_536_5968_1_sh.cvf,0x0
EPSG:25832,537000,5968000,537999,5968999,1000,1000,0,dgm1_32_537_5968_1_sh.cvf,0x0
EPSG:25832,538000,5968000,538999,5968999,1000,1000,0,dgm1_32_538_5968_1_sh.cvf,0x0
EPSG:25832,539000,5968000,539999,5968999,1000,1000,0,dgm1_32_539_5968_1_sh.cvf,0x0
EPSG:25832,540000,5968000,540999,5968999,1000,1000,0,dgm1_32_540_5968_1_sh.cvf,0x0
EPSG:25832,541000,5968000,541999,5968999,1000,1000,0,dgm1_32_541_5968_1_sh.cvf,0x0
EPSG:25832,542000,5968000,542999,5968999,1000,1000,0,dgm1_32_542_5968_1_sh.cvf,0x0
EPSG:25832,543000,5968000,543999,5968999,1000,1000,0,dgm1_32_543_5968_1_sh.cvf,0x0
EPSG:25832,544000,5968000,544999,5968999,1000,1000,0,dgm1_32_544_5968_1_sh.cvf,0x0
EPSG:25832,545000,5968000,545999,5968999,1000,1000,0,dgm1_32_545_5968_1_sh.cvf,0x0
EPSG:25832,546000,5968000,546999,5968999,1000,1000,0,dgm1_32_546_5968_1_sh.cvf,0x0
EPSG:25832,547000,5968000,547999,5968999,1000,1000,0,dgm1_32_547_5968_1_sh.cvf,0x0
EPSG:25832,548000,5968000,548999,5968999,1000,1000,0,dgm1_32_548_5968_1_sh.cvf,0x0
EPSG:25832,549000,5968000,549999,5968999,1000,1000,0,dgm1_32_549_5968_1_sh.cvf,0x0
EPSG:25832,550000,5968000,550999,5968999,1000,1000,0,dgm1_32_550_5968_1_sh.cvf,0x0
EPSG:25832,551000,5968000,551999,5968999,1000,1000,0,dgm1_32_551_5968_1_sh.cvf,0x0
EPSG:25832,552000,5968000,552999,5968999,1000,1000,0,dgm1_32_552_5968_1_sh.cvf,0x0
EPSG:25832,553000,5968000,553999,5968999,1000,1000,0,dgm1_32_553_5968_1_sh.cvf,0x0
EPSG:25832,554000,5968000,554999,5968999,1000,1000,0,dgm1_32_554_5968_1_sh.cvf,0x0
EPSG:25832,555000,5968000,555999,5968999,1000,1000,0,dgm1_32_555_5968_1_sh.cvf,0x0
EPSG:25832,556000,5968000,556999,5968999,1000,1000,0,dgm1_32_556_5968_1_sh.cvf,0x0
EPSG:25832,557000,5968000,557999,5968999,1000,1000,0,dgm1_32_557_5968_1_sh.cvf,0x0
EPSG:25832,558000,5968000,558999,5968999,1000,1000,0,dgm1_32_558_5968_1_sh.cvf,0x0
EPSG:25832,559000,5968000,559999,5968999,1000,1000,0,dgm1_32_559_5968_1_sh.cvf,0x0
EPSG:25832,560000,5968000,560999,5968999,1000,1000,0,dgm1_32_560_5968_1_sh.cvf,0x0
EPSG:25832,561000,5968000,561999,5968999,1000,1000,0,dgm1_32_561_5968_1_sh.cvf,0x0
EPSG:25832,562000,5968000,562999,5968999,1000,1000,0,dgm1_32_562_5968_1_sh.cvf,0x0
EPSG:25832,563000,5968000,563999,5968999,1000,1000,0,dgm1_32_563_5968_1_sh.cvf,0x0
EPSG:25832,564000,5968000,564999,5968999,1000,1000,0,dgm1_32_564_5968_1_sh.cvf,0x0
EPSG:25832,565000,5968000,565999,5968999,1000,1000,0,dgm1_32_565_5968_1_sh.cvf,0x0
EPSG:25832,566000,5968000,566999,5968999,1000,1000,0,dgm1_32_566_5968_1_sh.cvf,0x0
EPSG:25832,567000,5968000,567999,5968999,1000,1000,0,dgm1_32_567_5968_1_sh.cvf,0x0
EPSG:25832,568000,5968000,568999,5968999,1000,1000,0,dgm1_32_568_5968_1_sh.cvf,0x0
EPSG:25832,569000,5968000,569999,5968999,1000,1000,0,dgm1_32_569_5968_1_sh.cvf,0x0
EPSG:25832,570000,5968000,570999,5968999,1000,1000,0,dgm1_32_570_5968_1_sh.cvf,0x0
EPSG:25832,571000,5968000,571999,5968999,1000,1000,0,dgm1_32_571_5968_1_sh.cvf,0x0
EPSG:25832,572000,5968000,572999,5968999,1000,1000,0,dgm1_32_572_5968_1_sh.cvf,0x0
EPSG:25832,573000,5968000,573999,5968999,1000,1000,0,dgm1_32_573_5968_1_sh.cvf,0x0
EPSG:25832,574000,5968000,574999,5968999,1000,1000,0,dgm1_32_574_5968_1_sh.cvf,0x0
EPSG:25832,575000,5968000,575999,5968999,1000,1000,0,dgm1_32_575_5968_1_sh.cvf,0x0
EPSG:25832,576000,5968000,576999,5968999,1000,1000,0,dgm1_32_576_5968_1_sh.cvf,0x0
EPSG:25832,577000,5968000,577999,5968999,1000,1000,0,dgm1_32_577_5968_1_sh.cvf,0x0
EPSG:25832,578000,5968000,578999,5968999,1000,1000,0,dgm1_32_578_5968_1_sh.cvf,0x0
EPSG:25832,579000,5968000,579999,5968999,1000,1000,0,dgm1_32_579_5968_1_sh.cvf,0x0
EPSG:25832,580000,5968000,580999,5968999,1000,1000,0,dgm1_32_580_5968_1_sh.cvf,0x0
EPSG:25832,581000,5968000,581999,5968999,1000,1000,0,dgm1_32_581_5968_1_sh.cvf,0x0
EPSG:25832,582000,5968000,582999,5968999,1000,1000,0,dgm1_32_582_5968_1_sh.cvf,0x0
EPSG:25832,583000,5968000,583999,5968999,1000,1000,0,dgm1_32_583_5968_1_sh.cvf,0x0
EPSG:25832,584000,5968000,584999,5968999,1000,1000,0,dgm1_32_584_5968_1_sh.cvf,0x0
EPSG:25832,585000,5968000,585999,5968999,1000,1000,0,dgm1_32_585_5968_1_sh.cvf,0x0
EPSG:25832,586000,5968000,586999,5968999,1000,1000,0,dgm1_32_586_5968_1_sh.cvf,0x0
EPSG:25832,587000,5968000,587999,5968999,1000,1000,0,dgm1_32_587_5968_1_sh.cvf,0x0
EPSG:25832,588000,5968000,588999,5968999,1000,1000,0,dgm1_32_588_5968_1_sh.cvf,0x0
EPSG:25832,589000,5968000,589999,5968999,1000,1000,0,dgm1_32_589_5968_1_sh.cvf,0x0
EPSG:25832,590000,5968000,590999,5968999,1000,1000,0,dgm1_32_590_5968_1_sh.cvf,0x0
EPSG:25832,591000,5968000,591999,5968999,1000,1000,0,dgm1_32_591_5968_1_sh.cvf,0x0
EPSG:25832,592000,5968000,592999,5968999,1000,1000,0,dgm1_32_592_5968_1_sh.cvf,0x0
EPSG:25832,593000,5968000,593999,5968999,1000,1000,0,dgm1_32_593_5968_1_sh.cvf,0x0
EPSG:25832,594000,5968000,594999,5968999,1000,1000,0,dgm1_32_594_5968_1_sh.cvf,0x0
EPSG:25832,595000,5968000,595999,5968999,1000,1000,0,dgm1_32_595_5968_1_sh.cvf,0x0
EPSG:25832,596000,5968000,596999,5968999,1000,1000,0,dgm1_32_596_5968_1_sh.cvf,0x0
EPSG:25832,597000,5968000,597999,5968999,1000,1000,0,dgm1_32_597_5968_1_sh.cvf,0x0
EPSG:25832,598000,5968000,598999,5968999,1000,1000,0,dgm1_32_598_5968_1_sh.cvf,0x0
EPSG:25832,599000,5968000,599999,5968999,1000,1000,0,dgm1_32_599_5968_1_sh.cvf,0x0
EPSG:25832,600000,5968000,600999,5968999,1000,1000,0,dgm1_32_600_5968_1_sh.cvf,0x0
EPSG:25832,601000,5968000,601999,5968999,1000,1000,0,dgm1_32_601_5968_1_sh.cvf,0x0
EPSG:25832,602000,5968000,602999,5968999,1000,1000,0,dgm1_32_602_5968_1_sh.cvf,0x0
EPSG:25832,603000,5968000,603999,5968999,1000,1000,0,dgm1_32_603_5968_1_sh.cvf,0x0
EPSG:25832,604000,5968000,604999,5968999,1000,1000,0,dgm1_32_604_5968_1_sh.cvf,0x0
EPSG:25832,605000,5968000,605999,5968999,1000,1000,0,dgm1_32_605_5968_1_sh.cvf,0x0
EPSG:25832,606000,5968000,606999,5968999,1000,1000,0,dgm1_32_606_5968_1_sh.cvf,0x0
EPSG:25832,607000,5968000,607999,5968999,1000,1000,0,dgm1_32_607_5968_1_sh.cvf,0x0
EPSG:25832,608000,5968000,608999,5968999,1000,1000,0,dgm1_32_608_5968_1_sh.cvf,0x0
EPSG:25832,609000,5968000,609999,5968999,1000,1000,0,dgm1_32_609_5968_1_sh.cvf,0x0
EPSG:25832,610000,5968000,610999,5968999,1000,1000,0,dgm1_32_610_5968_1_sh.cvf,0x0
EPSG:25832,611000,5968000,611999,5968999,1000,1000,0,dgm1_32_611_5968_1_sh.cvf,0x0
EPSG:25832,612000,5968000,612999,5968999,1000,1000,0,dgm1_32_612_5968_1_sh.cvf,0x0
EPSG:25832,613000,5968000,613999,5968999,1000,1000,0,dgm1_32_613_5968_1_sh.cvf,0x0
