"dgm_325096002_2005-04-02.xyz",1000000,9.13788,54.174988,9.1532,54.17497,9.153166,54.165982,9.13785,54.166001,0,3.62,1.05,0
"dgm_326135946_2022-03-14.xyz",1000000,10.71004,53.659527,10.725165,53.65931,10.724798,53.650325,10.709676,53.650542,22.77,55.76,35.58,0
"dgm_325516036_2007-03-27.xyz",1000000,9.787091,54.478077,9.802523,54.477976,9.802347,54.468989,9.786919,54.469091,0,10.85,0.72,0
"dgm_325865977_2006-01-24.xyz",1000000,10.310238,53.943226,10.325468,53.943059,10.325184,53.934073,10.309956,53.93424,28.78,88,36,0
"dgm_325546003_2005-03-21.xyz",1000000,9.827411,54.181213,9.842732,54.181107,9.842549,54.17212,9.827232,54.172226,20.7,29.65,24.5,0
"dgm_324966062_2006-05-10.xyz",1000000,8.93791,54.714286,8.953432,54.714293,8.953443,54.705306,8.937923,54.705299,0,3.04,0.44,0
"dgm_325196060_2006-05-09.xyz",1000000,9.294797,54.69597,9.310312,54.695931,9.310243,54.686944,9.294731,54.686983,21.94,26.47,24.26,0
"dgm_325236052_2007-03-25.xyz",1000000,9.356228,54.623909,9.371716,54.623863,9.371634,54.614876,9.35615,54.614922,10.57,25.22,16.19,0
"dgm_326005915_2022-03-11.xyz",1000000,10.503492,53.383623,10.518521,53.383433,10.518202,53.374447,10.503176,53.374637,4.69,40.05,28.74,0
"dgm_325505990_2006-01-16.xyz",1000000,9.763976,54.064788,9.779254,54.06469,9.779085,54.055703,9.763811,54.055801,30.84,67.36,45.58,0
"dgm_326145935_2022-03-08.xyz",1000000,10.721141,53.560481,10.736231,53.560263,10.735863,53.551278,10.720776,53.551496,17.1,40.81,32.1,0
"dgm_325825961_2022-03-12.xyz",1000000,10.245035,53.800099,10.260214,53.799941,10.259945,53.790955,10.244769,53.791113,17.49,43.18,32.19,0
"dgm_325415994_2005-03-20.xyz",1000000,9.627012,54.101532,9.642304,54.101451,9.642165,54.092464,9.626876,54.092545,16.15,43.4,27.01,0
"dgm_325475947_2007-03-31.xyz",1000000,9.711551,53.678612,9.726689,53.678521,9.726534,53.669534,9.7114,53.669624,0,10.99,4,0
"dgm_324966021_2005-04-02.xyz",1000000,8.938466,54.345814,8.95385,54.345821,8.95386,54.336834,8.93848,54.336827,0,5.04,1.39,0
"dgm_325155998_2006-02-24.xyz",1000000,9.2296,54.138897,9.244906,54.138867,9.244853,54.12988,9.22955,54.12991,30.38,61.61,46.85,0
"dgm_325655974_2005-04-03.xyz",1000000,9.989719,53.919329,10.004943,53.919203,10.004727,53.910216,9.989506,53.910343,15.63,25.74,17.9,0
"dgm_325416052_2007-03-26.xyz",1000000,9.635001,54.622768,9.650488,54.622686,9.650344,54.6137,9.634861,54.613782,10.59,46.75,30.4,0
"dgm_325585961_2021-12-20.xyz",1000000,9.880691,53.803329,9.895874,53.803216,9.895682,53.794229,9.880503,53.794341,18.82,28.64,23.07,0
"dgm_324656040_2005-10-06.xyz",1000000,8.45935,54.51538,8.474796,54.515448,8.474912,54.506461,8.459469,54.506393,0,2.17,0.09,0
"dgm_325425956_2005-03-24.xyz",1000000,9.637081,53.759928,9.652248,53.759846,9.652109,53.750859,9.636945,53.75094,0.05,15.61,2.74,0
"dgm_325486026_2005-04-03.xyz",1000000,9.739177,54.388505,9.754575,54.388409,9.75441,54.379423,9.739015,54.379518,3.73,4.27,3.96,0
"dgm_326406045_2005-03-10.xyz",992461,11.164173,54.542156,11.179603,54.541878,11.179125,54.532907,11.163698,54.533184,0,0.12,-0.32,0
