"dgm_325676016_2023-02-19.xyz", 1000000, 567000.5, 567999.5, 6016000.5, 6016999.5, 8.18, 27.04, 13.428, 0
"dgm_324975983_2005-04-04.xyz", 1000000, 497000.5, 497999.5, 5983000.5, 5983999.5, -0.82, 7.62, 1.88348, 0
"dgm_325035971_2005-04-06.xyz", 1000000, 503000.5, 503999.5, 5971000.5, 5971999.5, -1.13, 1.46, -0.0126216, 0
"dgm_324895988_2005-04-03.xyz", 1000000, 489000.5, 489999.5, 5988000.5, 5988999.5, -0.39, 1.66, 0.634336, 0
"dgm_326135966_2022-02-11.xyz", 1000000, 613000.5, 613999.5, 5966000.5, 5966999.5, 3.22, 12.71, 6.61064, 0
"dgm_325596066_2006-05-09.xyz", 1000000, 559000.5, 559999.5, 6066000.5, 6066999.5, 3.57, 19.06, 9.76393, 0
"dgm_325755969_2006-01-09.xyz", 1000000, 575000.5, 575999.5, 5969000.5, 5969999.5, 24.61, 31.6, 27.7437, 0
"dgm_325866014_2023-02-19.xyz", 1000000, 586000.5, 586999.5, 6014000.5, 6014999.5, 23.28, 44.77, 33.1978, 0
"dgm_325525944_2007-03-31.xyz", 1000000, 552000.5, 552999.5, 5944000.5, 5944999.5, 4.13, 15.12, 10.3381, 0
"dgm_324856059_2006-03-24.xyz", 1000000, 485000.5, 485999.5, 6059000.5, 6059999.5, -1.32, 2.89, 0.325516, 0
"dgm_325535998_2005-03-21.xyz", 1000000, 553000.5, 553999.5, 5998000.5, 5998999.5, 18.12, 27.5, 23.2056, 0
"dgm_325206050_2006-05-09.xyz", 1000000, 520000.5, 520999.5, 6050000.5, 6050999.5, 7.98, 19.02, 13.0988, 0
"dgm_325556034_2007-03-30.xyz", 1000000, 555000.5, 555999.5, 6034000.5, 6034999.5, -0.21, 19.66, 1.30966, 0
"dgm_325525981_2005-04-02.xyz", 1000000, 552000.5, 552999.5, 5981000.5, 5981999.5, 6.58, 21.74, 9.21698, 0
"dgm_325626032_2023-02-07.xyz", 1000000, 562000.5, 562999.5, 6032000.5, 6032999.5, 14.96, 26.45, 19.76, 0
"dgm_326096022_2005-04-01.xyz", 999999, 609000.5, 609999.5, 6022000.5, 6022999.5, -0.41, -0.03, -0.196898, 0
"dgm_326105956_2022-03-12.xyz", 1000000, 610000.5, 610999.5, 5956000.5, 5956999.5, 24.18, 42.83, 32.8265, 0
"dgm_324636079_2005-10-16.xyz", 1000000, 463000.5, 463999.5, 6079000.5, 6079999.5, 0.67, 8.75, 4.09641, 0
"dgm_324646061_2005-10-16.xyz", 1000000, 464000.5, 464999.5, 6061000.5, 6061999.5, 0.76, 11.46, 5.3937, 0
"dgm_325335952_2005-03-31.xyz", 1000000, 533000.5, 533999.5, 5952000.5, 5952999.5, -2.02, 8.76, 1.34, 0
"dgm_324836057_2005-10-07.xyz", 1000000, 483000.5, 483999.5, 6057000.5, 6057999.5, -1.56, 0.44, -0.515169, 0
"dgm_325106037_2006-02-24.xyz", 1000000, 510000.5, 510999.5, 6037000.5, 6037999.5, 4.18, 16.3, 9.59701, 0
"dgm_325655961_2022-03-10.xyz", 1000000, 565000.5, 565999.5, 5961000.5, 5961999.5, 35.28, 54.55, 42.1899, 0
"dgm_325535980_2005-04-02.xyz", 1000000, 553000.5, 553999.5, 5980000.5, 5980999.5, 18.29, 29.18, 24.6773, 0
"dgm_324985993_2005-04-04.xyz", 1000000, 498000.5, 498999.5, 5993000.5, 5993999.5, -1.9, 3.07, 0.964705, 0
"dgm_324706055_2005-10-15.xyz", 1000000, 470000.5, 470999.5, 6055000.5, 6055999.5, -1.44, 0.01, -0.59056, 0
"dgm_325156033_2006-05-06.xyz", 1000000, 515000.5, 515999.5, 6033000.5, 6033999.5, 14.3, 26.8, 20.3016, 0
"dgm_324806085_2006-03-24.xyz", 1000000, 480000.5, 480999.5, 6085000.5, 6085999.5, -0.16, 3.72, 0.919946, 0
"dgm_324876028_2006-05-04.xyz", 1000000, 487000.5, 487999.5, 6028000.5, 6028999.5, -0.17, 8.88, 1.71172, 0
"dgm_326015953_2022-03-13.xyz", 1000000, 601000.5, 601999.5, 5953000.5, 5953999.5, 47.08, 62.34, 54.2213, 0
"dgm_325306063_2007-03-25.xyz", 1000000, 530000.5, 530999.5, 6063000.5, 6063999.5, 32, 61.12, 42.8443, 0
"dgm_324766013_2006-02-24.xyz", 1000000, 476000.5, 476999.5, 6013000.5, 6013999.5, -1.22, 1.93, 0.00800753, 0
"dgm_325736040_2006-03-23.xyz", 924321, 573000.5, 573998.5, 6040000.5, 6040978.5, -0.45, 0.28, -0.117474, 0
"dgm_325305997_2005-04-06.xyz", 1000000, 530000.5, 530999.5, 5997000.5, 5997999.5, 3.78, 20.36, 10.0857, 0
"dgm_324906003_2005-04-04.xyz", 1000000, 490000.5, 490999.5, 6003000.5, 6003999.5, -1.53, 3.07, 1.35949, 0
"dgm_325475971_2005-03-30.xyz", 1000000, 547000.5, 547999.5, 5971000.5, 5971999.5, 1.04, 7.13, 2.87202, 0
"dgm_325206052_2006-05-09.xyz", 1000000, 520000.5, 520999.5, 6052000.5, 6052999.5, 10.88, 17.14, 14.104, 0
"dgm_325435993_2005-03-20.xyz", 1000000, 543000.5, 543999.5, 5993000.5, 5993999.5, 37.94, 77.5, 59.5456, 0
"dgm_325635967_2022-03-10.xyz", 1000000, 563000.5, 563999.5, 5967000.5, 5967999.5, 15.67, 22.43, 18.4337, 0
"dgm_325955983_2006-01-23.xyz", 1000000, 595000.5, 595999.5, 5983000.5, 5983999.5, 24.49, 31.12, 27.5613, 0
"dgm_326156008_2023-02-08.xyz", 1000000, 615000.5, 615999.5, 6008000.5, 6008999.5, 100.42, 124.87, 109.989, 0
"dgm_325096002_2005-04-02.xyz", 1000000, 509000.5, 509999.5, 6002000.5, 6002999.5, -1.06, 3.62, 1.04868, 0
"dgm_326135946_2022-03-14.xyz", 1000000, 613000.5, 613999.5, 5946000.5, 5946999.5, 22.77, 55.76, 35.583, 0
"dgm_325516036_2007-03-27.xyz", 1000000, 551000.5, 551999.5, 6036000.5, 6036999.5, -0.4, 10.85, 0.716352, 0
"dgm_325865977_2006-01-24.xyz", 1000000, 586000.5, 586999.5, 5977000.5, 5977999.5, 28.78, 88, 35.9964, 0
"dgm_325546003_2005-03-21.xyz", 1000000, 554000.5, 554999.5, 6003000.5, 6003999.5, 20.7, 29.65, 24.4961, 0
"dgm_324966062_2006-05-10.xyz", 1000000, 496000.5, 496999.5, 6062000.5, 6062999.5, -0.96, 3.04, 0.44367, 0
"dgm_325196060_2006-05-09.xyz", 1000000, 519000.5, 519999.5, 6060000.5, 6060999.5, 21.94, 26.47, 24.2589, 0
"dgm_325236052_2007-03-25.xyz", 1000000, 523000.5, 523999.5, 6052000.5, 6052999.5, 10.57, 25.22, 16.1929, 0
"dgm_326005915_2022-03-11.xyz", 1000000, 600000.5, 600999.5, 5915000.5, 5915999.5, 4.69, 40.05, 28.7361, 0
"dgm_325505990_2006-01-16.xyz", 1000000, 550000.5, 550999.5, 5990000.5, 5990999.5, 30.84, 67.36, 45.5827, 0
"dgm_326145935_2022-03-08.xyz", 1000000, 614000.5, 614999.5, 5935000.5, 5935999.5, 17.1, 40.81, 32.1008, 0
"dgm_325825961_2022-03-12.xyz", 1000000, 582000.5, 582999.5, 5961000.5, 5961999.5, 17.49, 43.18, 32.1922, 0
"dgm_325415994_2005-03-20.xyz", 1000000, 541000.5, 541999.5, 5994000.5, 5994999.5, 16.15, 43.4, 27.0112, 0
"dgm_325475947_2007-03-31.xyz", 1000000, 547000.5, 547999.5, 5947000.5, 5947999.5, -0.34, 10.99, 4.00199, 0
"dgm_324966021_2005-04-02.xyz", 1000000, 496000.5, 496999.5, 6021000.5, 6021999.5, -0.52, 5.04, 1.39366, 0
"dgm_325155998_2006-02-24.xyz", 1000000, 515000.5, 515999.5, 5998000.5, 5998999.5, 30.38, 61.61, 46.8487, 0
"dgm_325655974_2005-04-03.xyz", 1000000, 565000.5, 565999.5, 5974000.5, 5974999.5, 15.63, 25.74, 17.8953, 0
"dgm_325416052_2007-03-26.xyz", 1000000, 541000.5, 541999.5, 6052000.5, 6052999.5, 10.59, 46.75, 30.3959, 0
"dgm_325585961_2021-12-20.xyz", 1000000, 558000.5, 558999.5, 5961000.5, 5961999.5, 18.82, 28.64, 23.0738, 0
"dgm_324656040_2005-10-06.xyz", 1000000, 465000.5, 465999.5, 6040000.5, 6040999.5, -1.29, 2.17, 0.0924767, 0
"dgm_325425956_2005-03-24.xyz", 1000000, 542000.5, 542999.5, 5956000.5, 5956999.5, 0.05, 15.61, 2.73849, 0
"dgm_325486026_2005-04-03.xyz", 1000000, 548000.5, 548999.5, 6026000.5, 6026999.5, 3.73, 4.27, 3.9649, 0
"dgm_326406045_2005-03-10.xyz", 992461, 640000.5, 640998.5, 6045000.5, 6045998.5, -0.7, 0.12, -0.323722, 0
"dgm_326025966_2022-02-11.xyz", 1000000, 602000.5, 602999.5, 5966000.5, 5966999.5, 0.6, 19.97, 12.0426, 0
"dgm_325796028_2023-02-07.xyz", 1000000, 579000.5, 579999.5, 6028000.5, 6028999.5, -0.03, 36.97, 24.7589, 0
"dgm_326366006_2005-03-10.xyz", 1000000, 636000.5, 636999.5, 6006000.5, 6006999.5, -0.91, 0.01, -0.462707, 0
"dgm_325936031_2007-03-13.xyz", 999000, 593000.5, 593998.5, 6031000.5, 6031999.5, -0.02, 0.58, 0.222233, 0
"dgm_325935945_2022-03-20.xyz", 1000000, 593000.5, 593999.5, 5945000.5, 5945999.5, 38.83, 55.92, 45.8464, 0
"dgm_325185985_2005-03-21.xyz", 1000000, 518000.5, 518999.5, 5985000.5, 5985999.5, -1.13, 37.25, 4.48061, 0
"dgm_324956077_2006-05-10.xyz", 1000000, 495000.5, 495999.5, 6077000.5, 6077999.5, 7.29, 17.51, 11.1641, 0
"dgm_325785981_2006-01-09.xyz", 1000000, 578000.5, 578999.5, 5981000.5, 5981999.5, 35.92, 39.13, 37.7641, 0
"dgm_326466044_2005-03-10.xyz", 0, 0, 0, 0, 0, 0, 0, 0, 0
"dgm_326045960_2022-03-12.xyz", 1000000, 604000.5, 604999.5, 5960000.5, 5960999.5, 17.32, 24.79, 19.9775, 0
"dgm_326236025_2023-02-26.xyz", 1000000, 623000.5, 623999.5, 6025000.5, 6025999.5, -0.02, 32.75, 15.9646, 0
"dgm_324876012_2006-05-04.xyz", 1000000, 487000.5, 487999.5, 6012000.5, 6012999.5, -1.53, 1.02, 0.0970739, 0
"dgm_326035919_2022-03-11.xyz", 1000000, 603000.5, 603999.5, 5919000.5, 5919999.5, 26.62, 41.57, 33.1059, 0
"dgm_326055991_2006-01-16.xyz", 1000000, 605000.5, 605999.5, 5991000.5, 5991999.5, 48.9, 70.86, 62.6166, 0
"dgm_326336023_2023-03-04.xyz", 1000000, 633000.5, 633999.5, 6023000.5, 6023999.5, 0.6, 24.95, 10.5458, 0
"dgm_325735966_2022-02-11.xyz", 1000000, 573000.5, 573999.5, 5966000.5, 5966999.5, 25.77, 35.21, 28.6355, 0
"dgm_326115957_2022-03-12.xyz", 1000000, 611000.5, 611999.5, 5957000.5, 5957999.5, 20.55, 56.26, 34.1343, 0
"dgm_325376021_2005-04-04.xyz", 1000000, 537000.5, 537999.5, 6021000.5, 6021999.5, 5.8, 12.51, 8.49619, 0
"dgm_324996010_2005-04-06.xyz", 1000000, 499000.5, 499999.5, 6010000.5, 6010999.5, -1.2, 3.47, 1.21603, 0
"dgm_325945983_2006-02-14.xyz", 1000000, 594000.5, 594999.5, 5983000.5, 5983999.5, 24.86, 32.75, 28.7296, 0
"dgm_325435980_2005-03-24.xyz", 1000000, 543000.5, 543999.5, 5980000.5, 5980999.5, 3.79, 16.31, 9.89291, 0
"dgm_325016072_2006-05-05.xyz", 1000000, 501000.5, 501999.5, 6072000.5, 6072999.5, 8.6, 16.84, 12.0651, 0
"dgm_325636008_2023-02-08.xyz", 1000000, 563000.5, 563999.5, 6008000.5, 6008999.5, 33.4, 46.44, 39.4914, 0
"dgm_325046002_2005-04-06.xyz", 1000000, 504000.5, 504999.5, 6002000.5, 6002999.5, -1.44, 6.58, 0.789966, 0
"dgm_324906062_2006-05-09.xyz", 1000000, 490000.5, 490999.5, 6062000.5, 6062999.5, -3.2, 2.03, -1.12097, 0
"dgm_324836041_2005-10-07.xyz", 1000000, 483000.5, 483999.5, 6041000.5, 6041999.5, -1.99, -1.21, -1.63596, 0
"dgm_325926007_2023-02-08.xyz", 1000000, 592000.5, 592999.5, 6007000.5, 6007999.5, 30.47, 52.78, 41.3516, 0
"dgm_325576028_2007-03-30.xyz", 1000000, 557000.5, 557999.5, 6028000.5, 6028999.5, 13.26, 28.05, 19.8366, 0
"dgm_326035997_2007-03-31.xyz", 1000000, 603000.5, 603999.5, 5997000.5, 5997999.5, 26.52, 53.04, 36.1077, 0
"dgm_324936016_2005-04-04.xyz", 1000000, 493000.5, 493999.5, 6016000.5, 6016999.5, -0.33, 7.88, 1.87512, 0
"dgm_325446066_2007-03-26.xyz", 1000000, 544000.5, 544999.5, 6066000.5, 6066999.5, 41.82, 63.51, 53.0026, 0
"dgm_326116015_2023-02-19.xyz", 1000000, 611000.5, 611999.5, 6015000.5, 6015999.5, 48.26, 74.56, 63.368, 0
